Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
92620,2001,7.66,370.51,123.49,107.66
92620,2002,11.32,412.45,137.47,119.85
92620,2003,9.49,451.58,150.51,131.22
92620,2004,21.76,549.84,183.26,159.77
92620,2005,24.33,683.60,227.84,198.63
92620,2006,8.56,742.11,247.35,215.64
92620,2007,-5.48,701.43,233.79,203.82
92620,2008,-6.10,658.66,219.53,191.39
92620,2009,-8.09,605.39,201.78,175.91
92620,2010,4.15,630.51,210.15,183.21
92620,2011,-3.44,608.83,202.92,176.91
92620,2012,0.61,612.51,204.15,177.98
92620,2013,8.62,665.31,221.75,193.32
92620,2014,12.01,745.24,248.39,216.55
92620,2015,2.56,764.30,254.74,222.08
92620,2016,6.39,813.14,271.02,236.28
92620,2017,1.66,826.63,275.51,240.20
92620,2018,4.72,865.61,288.51,251.52
92620,2019,0.24,867.66,289.19,252.12
92620,2020,-1.33,856.13,285.35,248.77
92620,2021,6.39,910.85,303.59,264.67
92620,2022,9.32,995.73,331.88,289.33
92620,2023,22.64,1221.12,407.00,354.83
92624,1978,.,100.00,31.16,25.77
92624,1979,28.10,128.10,39.92,33.01
92624,1980,27.88,163.81,51.05,42.22
92624,1981,8.61,177.92,55.44,45.85
92624,1982,-25.88,131.87,41.09,33.99
92624,1983,27.42,168.03,52.36,43.31
92624,1984,-7.52,155.40,48.42,40.05
92624,1985,6.31,165.20,51.48,42.58
92624,1986,9.89,181.54,56.57,46.79
92624,1987,8.80,197.51,61.55,50.90
92624,1988,15.03,227.20,70.80,58.56
92624,1989,37.81,313.09,97.57,80.69
92624,1990,2.49,320.90,100.00,82.71
92624,1991,-4.94,305.06,95.06,78.62
92624,1992,-3.60,294.08,91.64,75.79
92624,1993,-7.36,272.45,84.90,70.22
92624,1994,-1.48,268.41,83.64,69.18
92624,1995,-7.73,247.66,77.17,63.83
92624,1996,4.22,258.10,80.43,66.52
92624,1997,6.49,274.86,85.65,70.84
92624,1998,12.80,310.03,96.61,79.91
92624,1999,11.67,346.22,107.89,89.23
92624,2000,12.07,388.00,120.91,100.00
92624,2001,15.66,448.76,139.84,115.66
92624,2002,10.47,495.76,154.49,127.77
92624,2003,14.57,567.97,176.99,146.38
92624,2004,18.50,673.03,209.73,173.46
92624,2005,20.75,812.68,253.25,209.45
92624,2006,18.31,961.52,299.63,247.81
92624,2007,-3.84,924.64,288.13,238.31
92624,2008,-14.42,791.33,246.59,203.95
92624,2009,-12.00,696.37,217.00,179.48
92624,2010,-5.89,655.38,204.23,168.91
92624,2011,-5.88,616.83,192.22,158.98
92624,2012,0.73,621.35,193.63,160.14
92624,2013,14.35,710.52,221.41,183.12
92624,2014,10.29,783.60,244.19,201.96
92624,2015,7.90,845.49,263.47,217.91
92624,2016,9.45,925.41,288.38,238.51
92624,2017,4.73,969.20,302.02,249.79
92624,2018,-0.66,962.77,300.02,248.14
92624,2019,3.01,991.75,309.05,255.61
92624,2020,3.30,1024.45,319.24,264.03
92624,2021,8.72,1113.79,347.08,287.06
92624,2022,19.32,1328.95,414.13,342.51
92624,2023,.,.,.,.
92625,1986,.,100.00,50.61,37.64
92625,1987,23.01,123.01,62.25,46.30
92625,1988,20.43,148.15,74.97,55.76
92625,1989,28.32,190.10,96.20,71.55
92625,1990,3.95,197.61,100.00,74.38
92625,1991,3.06,203.65,103.06,76.65
92625,1992,1.55,206.82,104.66,77.84
92625,1993,-3.72,199.14,100.77,74.95
92625,1994,-6.82,185.56,93.90,69.84
92625,1995,0.26,186.04,94.14,70.02
92625,1996,-6.97,173.06,87.58,65.14
92625,1997,10.74,191.65,96.99,72.13
92625,1998,10.69,212.13,107.35,79.84
92625,1999,3.57,219.71,111.18,82.69
92625,2000,20.93,265.69,134.45,100.00
92625,2001,6.60,283.21,143.32,106.60
92625,2002,12.87,319.66,161.77,120.32
92625,2003,7.92,344.99,174.58,129.85
92625,2004,12.16,386.95,195.82,145.64
92625,2005,36.24,527.17,266.78,198.42
92625,2006,.,.,.,.
92625,2007,.,.,.,.
92625,2008,.,478.20,242.00,179.99
92625,2009,-2.34,467.03,236.34,175.78
92625,2010,-6.95,434.57,219.92,163.57
92625,2011,0.53,436.89,221.09,164.44
92625,2012,4.48,456.44,230.98,171.80
92625,2013,2.61,468.35,237.01,176.28
92625,2014,.,.,.,.
92625,2015,.,.,.,.
92625,2016,.,.,.,.
92625,2017,.,.,.,.
92625,2018,.,.,.,.
92625,2019,.,.,.,.
92625,2020,.,367.46,185.96,138.31
92625,2021,.,.,.,.
92625,2022,.,.,.,.
92625,2023,.,.,.,.
92626,1975,.,100.00,19.65,17.33
92626,1976,20.11,120.11,23.60,20.81
92626,1977,30.45,156.68,30.79,27.15
92626,1978,11.60,174.85,34.36,30.30
92626,1979,12.33,196.41,38.60,34.04
92626,1980,20.90,237.47,46.66,41.15
92626,1981,11.28,264.26,51.93,45.79
92626,1982,-9.94,238.00,46.77,41.24
92626,1983,15.17,274.11,53.86,47.50
92626,1984,0.46,275.39,54.11,47.72
92626,1985,4.25,287.09,56.41,49.75
92626,1986,4.25,299.29,58.81,51.86
92626,1987,7.98,323.18,63.51,56.00
92626,1988,19.88,387.41,76.13,67.13
92626,1989,28.17,496.54,97.57,86.04
92626,1990,2.49,508.90,100.00,88.18
92626,1991,-3.78,489.64,96.22,84.84
92626,1992,0.43,491.73,96.63,85.21
92626,1993,-7.41,455.29,89.47,78.89
92626,1994,-2.93,441.97,86.85,76.58
92626,1995,-3.78,425.27,83.57,73.69
92626,1996,-0.46,423.31,83.18,73.35
92626,1997,3.27,437.14,85.90,75.75
92626,1998,8.93,476.17,93.57,82.51
92626,1999,8.23,515.36,101.27,89.30
92626,2000,11.98,577.10,113.40,100.00
92626,2001,11.62,644.14,126.58,111.62
92626,2002,14.61,738.25,145.07,127.93
92626,2003,10.18,813.39,159.83,140.95
92626,2004,24.78,1014.94,199.44,175.87
92626,2005,22.72,1245.52,244.75,215.83
92626,2006,11.93,1394.16,273.96,241.58
92626,2007,-4.25,1334.84,262.30,231.30
92626,2008,-16.84,1110.07,218.13,192.35
92626,2009,-9.05,1009.58,198.39,174.94
92626,2010,0.82,1017.89,200.02,176.38
92626,2011,-4.04,976.79,191.94,169.26
92626,2012,0.93,985.88,193.73,170.83
92626,2013,10.89,1093.29,214.83,189.45
92626,2014,12.49,1229.81,241.66,213.10
92626,2015,3.52,1273.10,250.17,220.60
92626,2016,6.51,1355.98,266.45,234.97
92626,2017,5.82,1434.93,281.97,248.65
92626,2018,4.64,1501.47,295.04,260.18
92626,2019,2.26,1535.43,301.72,266.06
92626,2020,2.57,1574.89,309.47,272.90
92626,2021,8.83,1714.02,336.81,297.01
92626,2022,16.17,1991.12,391.26,345.02
92626,2023,9.13,2172.89,426.98,376.52
92627,1975,.,100.00,16.72,13.70
92627,1976,21.33,121.33,20.29,16.62
92627,1977,36.20,165.24,27.63,22.64
92627,1978,12.10,185.24,30.98,25.38
92627,1979,18.74,219.96,36.78,30.14
92627,1980,7.31,236.04,39.47,32.34
92627,1981,22.66,289.53,48.42,39.67
92627,1982,-10.38,259.47,43.39,35.55
92627,1983,12.15,290.99,48.66,39.87
92627,1984,-0.34,289.99,48.49,39.73
92627,1985,6.06,307.55,51.43,42.14
92627,1986,5.87,325.60,54.45,44.61
92627,1987,11.93,364.45,60.94,49.94
92627,1988,23.62,450.53,75.34,61.73
92627,1989,27.33,573.65,95.93,78.60
92627,1990,4.24,598.00,100.00,81.94
92627,1991,-3.73,575.70,96.27,78.88
92627,1992,-0.36,573.63,95.92,78.60
92627,1993,-6.05,538.91,90.12,73.84
92627,1994,-3.64,519.28,86.83,71.15
92627,1995,-2.80,504.73,84.40,69.16
92627,1996,1.04,509.99,85.28,69.88
92627,1997,3.14,526.02,87.96,72.08
92627,1998,10.48,581.15,97.18,79.63
92627,1999,7.83,626.65,104.79,85.86
92627,2000,16.46,729.82,122.04,100.00
92627,2001,12.24,819.14,136.98,112.24
92627,2002,14.01,933.93,156.17,127.97
92627,2003,11.23,1038.83,173.72,142.34
92627,2004,26.40,1313.13,219.59,179.93
92627,2005,22.11,1603.42,268.13,219.70
92627,2006,15.73,1855.63,310.30,254.26
92627,2007,-3.76,1785.82,298.63,244.69
92627,2008,-18.39,1457.35,243.70,199.69
92627,2009,-12.09,1281.14,214.24,175.54
92627,2010,0.13,1282.86,214.52,175.78
92627,2011,-0.71,1273.70,212.99,174.52
92627,2012,1.55,1293.40,216.29,177.22
92627,2013,13.27,1464.99,244.98,200.73
92627,2014,14.32,1674.78,280.06,229.48
92627,2015,4.34,1747.51,292.22,239.45
92627,2016,8.98,1904.48,318.47,260.95
92627,2017,4.99,1999.58,334.38,273.98
92627,2018,2.91,2057.86,344.12,281.97
92627,2019,2.73,2114.05,353.52,289.67
92627,2020,1.80,2152.02,359.87,294.87
92627,2021,6.05,2282.22,381.64,312.71
92627,2022,16.71,2663.70,445.43,364.98
92627,2023,10.04,2931.02,490.13,401.61
92629,1975,.,100.00,20.45,16.46
92629,1976,6.97,106.97,21.87,17.61
92629,1977,55.37,166.19,33.98,27.36
92629,1978,5.74,175.73,35.93,28.93
92629,1979,6.05,186.35,38.11,30.68
92629,1980,19.57,222.82,45.56,36.68
92629,1981,7.36,239.21,48.92,39.38
92629,1982,-10.29,214.59,43.88,35.33
92629,1983,27.98,274.62,56.16,45.21
92629,1984,-1.04,271.76,55.57,44.74
92629,1985,4.97,285.26,58.33,46.96
92629,1986,1.29,288.95,59.09,47.57
92629,1987,6.80,308.61,63.11,50.81
92629,1988,21.30,374.33,76.55,61.63
92629,1989,29.98,486.55,99.50,80.10
92629,1990,0.51,489.02,100.00,80.51
92629,1991,-3.57,471.54,96.43,77.63
92629,1992,-2.95,457.64,93.58,75.35
92629,1993,-6.26,428.99,87.73,70.63
92629,1994,-4.77,408.54,83.54,67.26
92629,1995,-3.78,393.12,80.39,64.72
92629,1996,0.28,394.21,80.61,64.90
92629,1997,6.71,420.67,86.02,69.26
92629,1998,14.51,481.73,98.51,79.31
92629,1999,8.76,523.95,107.14,86.26
92629,2000,15.92,607.39,124.21,100.00
92629,2001,12.33,682.29,139.52,112.33
92629,2002,9.31,745.83,152.52,122.79
92629,2003,11.05,828.24,169.37,136.36
92629,2004,17.71,974.94,199.37,160.51
92629,2005,27.06,1238.79,253.32,203.95
92629,2006,7.58,1332.69,272.53,219.41
92629,2007,-0.81,1321.95,270.33,217.64
92629,2008,-13.07,1149.12,234.99,189.19
92629,2009,-8.69,1049.24,214.56,172.75
92629,2010,-3.89,1008.44,206.22,166.03
92629,2011,-4.89,959.11,196.13,157.91
92629,2012,2.11,979.31,200.26,161.23
92629,2013,9.63,1073.60,219.54,176.76
92629,2014,13.48,1218.33,249.14,200.59
92629,2015,3.48,1260.78,257.82,207.57
92629,2016,7.16,1351.09,276.29,222.44
92629,2017,5.72,1428.43,292.10,235.18
92629,2018,5.65,1509.09,308.60,248.46
92629,2019,1.04,1524.77,311.80,251.04
92629,2020,0.55,1533.23,313.53,252.43
92629,2021,8.33,1660.90,339.64,273.45
92629,2022,16.88,1941.28,396.98,319.61
92629,2023,24.50,2416.85,494.23,397.91
92630,1975,.,100.00,21.52,18.11
92630,1976,23.22,123.22,26.52,22.32
92630,1977,23.72,152.45,32.81,27.61
92630,1978,17.60,179.29,38.58,32.47
92630,1979,10.56,198.22,42.66,35.90
92630,1980,16.10,230.14,49.53,41.68
92630,1981,21.54,279.70,60.19,50.66
92630,1982,-7.51,258.68,55.67,46.85
92630,1983,3.42,267.53,57.57,48.45
92630,1984,6.45,284.77,61.28,51.58
92630,1985,-1.98,279.14,60.07,50.56
92630,1986,4.65,292.13,62.87,52.91
92630,1987,7.04,312.68,67.29,56.63
92630,1988,17.90,368.64,79.33,66.77
92630,1989,25.97,464.36,99.93,84.11
92630,1990,0.07,464.67,100.00,84.16
92630,1991,-3.66,447.66,96.34,81.08
92630,1992,-1.56,440.66,94.83,79.81
92630,1993,-5.97,414.35,89.17,75.05
92630,1994,-2.90,402.33,86.58,72.87
92630,1995,-3.68,387.51,83.39,70.19
92630,1996,-0.37,386.05,83.08,69.92
92630,1997,3.07,397.89,85.63,72.07
92630,1998,13.20,450.43,96.93,81.58
92630,1999,8.00,486.49,104.69,88.11
92630,2000,13.49,552.12,118.82,100.00
92630,2001,9.36,603.80,129.94,109.36
92630,2002,12.33,678.27,145.97,122.85
92630,2003,11.80,758.28,163.19,137.34
92630,2004,23.88,939.38,202.16,170.14
92630,2005,23.72,1162.22,250.12,210.50
92630,2006,10.42,1283.34,276.18,232.44
92630,2007,-7.12,1191.95,256.51,215.89
92630,2008,-17.59,982.34,211.40,177.92
92630,2009,-11.41,870.23,187.28,157.62
92630,2010,1.38,882.26,189.87,159.79
92630,2011,-3.78,848.87,182.68,153.75
92630,2012,0.22,850.72,183.08,154.08
92630,2013,12.46,956.69,205.88,173.28
92630,2014,14.50,1095.43,235.74,198.40
92630,2015,2.42,1121.98,241.45,203.21
92630,2016,4.63,1173.96,252.64,212.63
92630,2017,6.71,1252.74,269.59,226.90
92630,2018,3.58,1297.55,279.24,235.01
92630,2019,1.57,1317.97,283.63,238.71
92630,2020,3.53,1364.46,293.64,247.13
92630,2021,9.86,1498.94,322.58,271.49
92630,2022,18.69,1779.06,382.86,322.22
92630,2023,8.76,1934.92,416.40,350.45
92646,1975,.,100.00,17.27,14.37
92646,1976,26.08,126.08,21.78,18.12
92646,1977,28.97,162.60,28.09,23.37
92646,1978,12.87,183.53,31.70,26.38
92646,1979,13.14,207.64,35.87,29.84
92646,1980,20.80,250.84,43.33,36.05
92646,1981,9.77,275.35,47.56,39.57
92646,1982,-5.28,260.82,45.05,37.48
92646,1983,13.09,294.97,50.95,42.39
92646,1984,0.47,296.36,51.19,42.59
92646,1985,4.79,310.55,53.64,44.63
92646,1986,5.72,328.33,56.72,47.19
92646,1987,11.52,366.15,63.25,52.62
92646,1988,24.36,455.35,78.66,65.44
92646,1989,25.09,569.58,98.39,81.86
92646,1990,1.64,578.91,100.00,83.20
92646,1991,-1.99,567.40,98.01,81.54
92646,1992,-1.65,558.05,96.40,80.20
92646,1993,-6.11,523.94,90.50,75.30
92646,1994,-3.78,504.14,87.08,72.45
92646,1995,-1.44,496.90,85.83,71.41
92646,1996,-0.10,496.42,85.75,71.34
92646,1997,3.52,513.89,88.77,73.85
92646,1998,9.98,565.15,97.62,81.22
92646,1999,8.74,614.55,106.16,88.32
92646,2000,13.22,695.82,120.20,100.00
92646,2001,9.85,764.37,132.04,109.85
92646,2002,13.57,868.09,149.95,124.76
92646,2003,11.36,966.68,166.98,138.93
92646,2004,23.22,1191.17,205.76,171.19
92646,2005,21.47,1446.94,249.94,207.95
92646,2006,9.49,1584.27,273.66,227.68
92646,2007,-3.20,1533.50,264.89,220.39
92646,2008,-11.71,1353.87,233.87,194.57
92646,2009,-7.38,1253.90,216.60,180.20
92646,2010,0.83,1264.32,218.40,181.70
92646,2011,-4.41,1208.56,208.77,173.69
92646,2012,0.05,1209.11,208.86,173.77
92646,2013,8.05,1306.40,225.66,187.75
92646,2014,10.08,1438.11,248.42,206.68
92646,2015,3.33,1486.07,256.70,213.57
92646,2016,6.81,1587.20,274.17,228.10
92646,2017,4.10,1652.35,285.42,237.47
92646,2018,4.27,1722.97,297.62,247.62
92646,2019,3.37,1780.99,307.65,255.96
92646,2020,1.44,1806.70,312.09,259.65
92646,2021,7.64,1944.78,335.94,279.49
92646,2022,14.32,2223.29,384.05,319.52
92646,2023,9.88,2443.01,422.00,351.10
92647,1975,.,100.00,18.72,16.05
92647,1976,24.03,124.03,23.21,19.91
92647,1977,25.87,156.13,29.22,25.06
92647,1978,10.53,172.57,32.30,27.70
92647,1979,12.90,194.83,36.47,31.27
92647,1980,23.89,241.38,45.18,38.74
92647,1981,9.29,263.81,49.38,42.34
92647,1982,-2.55,257.08,48.12,41.26
92647,1983,9.31,281.02,52.60,45.11
92647,1984,0.16,281.48,52.68,45.18
92647,1985,1.57,285.89,53.51,45.89
92647,1986,7.85,308.34,57.71,49.49
92647,1987,12.04,345.47,64.66,55.45
92647,1988,24.32,429.50,80.39,68.94
92647,1989,22.59,526.51,98.54,84.51
92647,1990,1.48,534.29,100.00,85.76
92647,1991,-3.76,514.19,96.24,82.53
92647,1992,0.12,514.79,96.35,82.63
92647,1993,-5.71,485.42,90.85,77.91
92647,1994,-3.54,468.22,87.63,75.15
92647,1995,-2.68,455.67,85.29,73.14
92647,1996,-0.22,454.68,85.10,72.98
92647,1997,2.77,467.26,87.45,75.00
92647,1998,9.78,512.97,96.01,82.34
92647,1999,7.99,553.94,103.68,88.91
92647,2000,12.47,623.01,116.61,100.00
92647,2001,10.49,688.34,128.83,110.49
92647,2002,14.13,785.61,147.04,126.10
92647,2003,11.02,872.17,163.24,139.99
92647,2004,21.84,1062.68,198.90,170.57
92647,2005,25.04,1328.82,248.71,213.29
92647,2006,7.16,1424.01,266.52,228.57
92647,2007,-3.54,1373.67,257.10,220.49
92647,2008,-11.78,1211.83,226.81,194.51
92647,2009,-7.95,1115.51,208.78,179.05
92647,2010,0.78,1124.26,210.42,180.46
92647,2011,-5.39,1063.69,199.08,170.73
92647,2012,0.22,1066.03,199.52,171.11
92647,2013,9.15,1163.53,217.77,186.76
92647,2014,10.84,1289.70,241.39,207.01
92647,2015,2.42,1320.88,247.22,212.02
92647,2016,5.32,1391.19,260.38,223.30
92647,2017,4.67,1456.20,272.55,233.74
92647,2018,4.53,1522.17,284.90,244.32
92647,2019,2.17,1555.21,291.08,249.63
92647,2020,3.02,1602.14,299.86,257.16
92647,2021,10.24,1766.15,330.56,283.49
92647,2022,14.89,2029.11,379.78,325.69
92647,2023,9.72,2226.33,416.69,357.35
92648,1976,.,100.00,21.92,18.01
92648,1977,31.09,131.09,28.73,23.61
92648,1978,9.84,143.99,31.56,25.93
92648,1979,15.53,166.35,36.46,29.96
92648,1980,15.16,191.56,41.98,34.50
92648,1981,13.35,217.14,47.59,39.11
92648,1982,1.59,220.59,48.35,39.73
92648,1983,0.42,221.52,48.55,39.90
92648,1984,-1.38,218.46,47.88,39.35
92648,1985,10.55,241.50,52.93,43.50
92648,1986,6.74,257.79,56.50,46.43
92648,1987,9.67,282.71,61.96,50.92
92648,1988,25.22,354.01,77.59,63.76
92648,1989,24.58,441.02,96.66,79.43
92648,1990,3.46,456.27,100.00,82.18
92648,1991,-2.03,447.01,97.97,80.51
92648,1992,-2.38,436.37,95.64,78.60
92648,1993,-5.07,414.24,90.79,74.61
92648,1994,-4.99,393.58,86.26,70.89
92648,1995,-3.43,380.06,83.30,68.45
92648,1996,0.42,381.68,83.65,68.75
92648,1997,5.21,401.58,88.01,72.33
92648,1998,9.42,439.42,96.31,79.15
92648,1999,9.99,483.30,105.93,87.05
92648,2000,14.88,555.20,121.68,100.00
92648,2001,10.40,612.96,134.34,110.40
92648,2002,13.12,693.40,151.97,124.89
92648,2003,8.90,755.15,165.51,136.01
92648,2004,22.15,922.44,202.17,166.15
92648,2005,28.70,1187.16,260.19,213.83
92648,2006,6.65,1266.05,277.48,228.04
92648,2007,-0.84,1255.42,275.15,226.12
92648,2008,-11.12,1115.82,244.56,200.98
92648,2009,-7.57,1031.31,226.03,185.75
92648,2010,-3.63,993.89,217.83,179.01
92648,2011,-2.97,964.36,211.36,173.70
92648,2012,1.90,982.70,215.38,177.00
92648,2013,7.13,1052.78,230.74,189.62
92648,2014,10.15,1159.66,254.16,208.87
92648,2015,4.47,1211.46,265.52,218.20
92648,2016,5.75,1281.08,280.78,230.74
92648,2017,7.06,1371.47,300.59,247.02
92648,2018,4.40,1431.79,313.81,257.89
92648,2019,2.78,1471.65,322.54,265.07
92648,2020,-5.46,1391.35,304.94,250.60
92648,2021,3.18,1435.55,314.63,258.57
92648,2022,10.07,1580.13,346.32,284.61
92648,2023,15.46,1824.38,399.85,328.60
92649,1975,.,100.00,18.26,15.51
92649,1976,21.92,121.92,22.26,18.91
92649,1977,25.10,152.52,27.85,23.66
92649,1978,17.02,178.49,32.59,27.68
92649,1979,20.09,214.35,39.14,33.25
92649,1980,13.74,243.79,44.51,37.81
92649,1981,11.39,271.56,49.58,42.12
92649,1982,-2.50,264.78,48.35,41.07
92649,1983,8.30,286.76,52.36,44.48
92649,1984,-1.15,283.47,51.76,43.97
92649,1985,4.70,296.79,54.19,46.04
92649,1986,5.50,313.10,57.17,48.56
92649,1987,11.53,349.19,63.76,54.16
92649,1988,23.13,429.95,78.50,66.69
92649,1989,25.83,540.99,98.78,83.91
92649,1990,1.24,547.68,100.00,84.95
92649,1991,-2.84,532.10,97.16,82.53
92649,1992,-0.24,530.79,96.92,82.33
92649,1993,-5.59,501.10,91.50,77.72
92649,1994,-3.76,482.24,88.05,74.80
92649,1995,-3.52,465.24,84.95,72.16
92649,1996,0.07,465.56,85.01,72.21
92649,1997,4.19,485.09,88.57,75.24
92649,1998,8.59,526.76,96.18,81.70
92649,1999,9.08,574.58,104.91,89.12
92649,2000,12.21,644.71,117.72,100.00
92649,2001,8.39,698.82,127.60,108.39
92649,2002,12.40,785.50,143.42,121.84
92649,2003,10.79,870.25,158.90,134.98
92649,2004,20.91,1052.24,192.13,163.21
92649,2005,23.32,1297.59,236.93,201.27
92649,2006,12.22,1456.12,265.87,225.85
92649,2007,-5.08,1382.19,252.37,214.39
92649,2008,-10.89,1231.63,224.88,191.04
92649,2009,-7.46,1139.75,208.11,176.78
92649,2010,1.06,1151.80,210.31,178.65
92649,2011,-5.04,1093.72,199.70,169.64
92649,2012,0.46,1098.80,200.63,170.43
92649,2013,7.46,1180.74,215.59,183.14
92649,2014,9.41,1291.87,235.88,200.38
92649,2015,3.80,1341.01,244.85,208.00
92649,2016,4.43,1400.43,255.70,217.22
92649,2017,6.14,1486.45,271.41,230.56
92649,2018,3.97,1545.42,282.18,239.71
92649,2019,1.87,1574.29,287.45,244.18
92649,2020,0.77,1586.39,289.66,246.06
92649,2021,6.67,1692.26,308.99,262.48
92649,2022,19.36,2019.84,368.80,313.29
92649,2023,11.91,2260.39,412.72,350.60
92651,1976,.,100.00,21.06,14.68
92651,1977,30.34,130.34,27.45,19.14
92651,1978,27.89,166.69,35.10,24.47
92651,1979,8.01,180.04,37.91,26.43
92651,1980,11.87,201.41,42.41,29.57
92651,1981,-4.59,192.17,40.47,28.22
92651,1982,-11.34,170.37,35.88,25.02
92651,1983,33.83,228.00,48.01,33.48
92651,1984,7.18,244.38,51.46,35.88
92651,1985,3.56,253.07,53.29,37.16
92651,1986,6.10,268.50,56.54,39.42
92651,1987,8.93,292.47,61.59,42.94
92651,1988,19.37,349.11,73.52,51.26
92651,1989,27.58,445.41,93.79,65.40
92651,1990,6.62,474.88,100.00,69.73
92651,1991,0.72,478.29,100.72,70.23
92651,1992,-0.93,473.83,99.78,69.57
92651,1993,-6.84,441.43,92.96,64.81
92651,1994,-2.21,431.70,90.91,63.38
92651,1995,2.10,440.76,92.81,64.72
92651,1996,-3.18,426.72,89.86,62.65
92651,1997,8.63,463.54,97.61,68.06
92651,1998,11.57,517.20,108.91,75.94
92651,1999,8.26,559.94,117.91,82.21
92651,2000,21.63,681.07,143.42,100.00
92651,2001,8.93,741.92,156.23,108.93
92651,2002,11.63,828.19,174.40,121.60
92651,2003,8.41,897.87,189.07,131.83
92651,2004,14.33,1026.57,216.17,150.73
92651,2005,36.44,1400.67,294.95,205.66
92651,2006,9.13,1528.54,321.88,224.43
92651,2007,-2.74,1486.72,313.07,218.29
92651,2008,-7.44,1376.06,289.77,202.04
92651,2009,-9.87,1240.27,261.17,182.11
92651,2010,-3.76,1193.63,251.35,175.26
92651,2011,-3.61,1150.57,242.29,168.94
92651,2012,2.43,1178.49,248.17,173.03
92651,2013,8.07,1273.62,268.20,187.00
92651,2014,12.87,1437.47,302.70,211.06
92651,2015,11.36,1600.82,337.10,235.04
92651,2016,4.68,1675.71,352.87,246.04
92651,2017,-1.70,1647.20,346.87,241.85
92651,2018,1.14,1665.98,350.82,244.61
92651,2019,-6.25,1561.89,328.90,229.33
92651,2020,-3.40,1508.81,317.72,221.53
92651,2021,-1.92,1479.88,311.63,217.29
92651,2022,24.15,1837.29,386.89,269.76
92651,2023,.,.,.,.
92653,1976,.,100.00,26.54,22.18
92653,1977,26.35,126.35,33.54,28.02
92653,1978,15.04,145.35,38.58,32.24
92653,1979,13.63,165.16,43.84,36.63
92653,1980,15.81,191.28,50.77,42.42
92653,1981,3.44,197.85,52.51,43.88
92653,1982,2.55,202.90,53.86,45.00
92653,1983,13.51,230.31,61.13,51.08
92653,1984,-1.93,225.86,59.95,50.09
92653,1985,1.22,228.60,60.68,50.70
92653,1986,5.09,240.24,63.77,53.28
92653,1987,6.82,256.63,68.11,56.92
92653,1988,17.19,300.74,79.82,66.70
92653,1989,27.82,384.42,102.03,85.26
92653,1990,-1.99,376.76,100.00,83.56
92653,1991,-3.57,363.32,96.43,80.58
92653,1992,-0.93,359.93,95.53,79.83
92653,1993,-6.37,337.00,89.45,74.74
92653,1994,-3.94,323.72,85.92,71.80
92653,1995,0.26,324.56,86.15,71.98
92653,1996,-0.96,321.46,85.32,71.30
92653,1997,2.49,329.46,87.45,73.07
92653,1998,12.71,371.34,98.56,82.36
92653,1999,7.63,399.68,106.09,88.64
92653,2000,12.81,450.89,119.68,100.00
92653,2001,10.20,496.89,131.89,110.20
92653,2002,11.73,555.18,147.36,123.13
92653,2003,11.70,620.16,164.61,137.54
92653,2004,22.66,760.70,201.91,168.71
92653,2005,25.61,955.49,253.61,211.91
92653,2006,7.38,1026.02,272.33,227.55
92653,2007,-3.39,991.21,263.09,219.84
92653,2008,-17.29,819.79,217.59,181.82
92653,2009,-9.59,741.15,196.72,164.38
92653,2010,-0.45,737.83,195.84,163.64
92653,2011,-4.82,702.24,186.39,155.75
92653,2012,0.19,703.56,186.74,156.04
92653,2013,12.73,793.13,210.52,175.90
92653,2014,12.96,895.90,237.79,198.70
92653,2015,2.01,913.90,242.57,202.69
92653,2016,5.47,963.92,255.85,213.78
92653,2017,3.28,995.56,264.25,220.80
92653,2018,4.19,1037.25,275.31,230.05
92653,2019,0.92,1046.75,277.83,232.15
92653,2020,2.38,1071.70,284.45,237.69
92653,2021,11.07,1190.36,315.95,264.00
92653,2022,17.90,1403.40,372.50,311.25
92653,2023,10.76,1554.37,412.57,344.74
92655,1986,.,100.00,58.80,52.17
92655,1987,12.97,112.97,66.42,58.93
92655,1988,16.54,131.66,77.41,68.68
92655,1989,27.03,167.24,98.33,87.25
92655,1990,1.69,170.07,100.00,88.73
92655,1991,-0.18,169.77,99.82,88.57
92655,1992,-2.43,165.65,97.40,86.42
92655,1993,-4.49,158.22,93.03,82.54
92655,1994,-7.86,145.78,85.72,76.05
92655,1995,-2.96,141.46,83.18,73.80
92655,1996,-0.99,140.06,82.36,73.07
92655,1997,-1.63,137.78,81.01,71.88
92655,1998,14.30,157.47,92.59,82.15
92655,1999,6.34,167.45,98.46,87.36
92655,2000,14.47,191.68,112.71,100.00
92655,2001,11.48,213.69,125.65,111.48
92655,2002,16.02,247.93,145.78,129.34
92655,2003,18.98,294.98,173.44,153.89
